review_text,label,date,app_version
Bolak balik instal. Ujung2nya tak ada informasi yg bisa ditampilkan. Erorrrr trussss.,0,2024-02-24 14:59:45,
Kalo ga guna ngapain di edar di playstor monyong,0,2024-02-24 14:57:36,1.2.2
Gak bisa masuk aplikasi.. perbaiki sistem koneksi dan server nya,0,2024-02-24 14:42:56,1.2.2
Buat apa bikin ktp digital udah daftar malah gak bisa masuk aplikasi,0,2024-02-24 14:35:30,1.2.2
Aplikasi buat apa klo ga bisa digunakan!,0,2024-02-24 14:12:46,1.2.2
Aplikasi ga guna,0,2024-02-24 14:00:12,1.2.2
"Buruk, error saat di buka😏",0,2024-02-24 13:48:28,1.2.2
Kenapa sekarang saya tidak bisa login kembali apk nya malah tidak bisa di buka,0,2024-02-24 13:45:25,1.2.2
Kenapa insetitas saya nggak bisa di buka,1,2024-02-24 13:33:23,1.2.2
terimaksih IKD,1,2024-02-24 13:33:19,1.2.2
Tidak bisa d buka sistem error,0,2024-02-24 13:29:50,1.2.2
Kenapa sekarang apk nya ga bisa dibuka pdhl pas tgl 7 kemarin masih bisa dibuka,0,2024-02-24 13:14:30,1.2.2
"Error trus, padahal baru mau masuk",0,2024-02-24 13:10:46,
"Kenapa aplikasi ikd saya ga bisa di buka..mohon.perhatian nya ,terimasih..",1,2024-02-24 13:09:25,1.2.2
"Setiap mau login, terjadi kesalahan koneksi pdhl kuota luber...msh bnyk yg hrs di perbaiki...",0,2024-02-24 13:06:22,1.2.2
Aplikasi kurang Joss tidak bisa dibuka dengan alasan koneksi jaringan tidak stabil padahal koneksi jaringan sangat bagus. Aplikasi minus Percuma didownload tidak bisa dibuka,0,2024-02-24 13:05:56,1.2.2
"Skrng aplikasinya gak bisa dibuka""kesalahan jaringan"" opo kui padahal pake wifi lg urgent malah gak bisa dibuk",0,2024-02-24 13:05:09,1.2.2
Di-update bukan malah bagus tapi malah gak bisa dibuka..,0,2024-02-24 12:52:23,1.2.2
Brengsek capek2 ngunduh ahir x erorr,0,2024-02-24 12:45:14,1.2.2
"tidak berguna,error terus tidak bisa buka terus parah pemerintah program seperti ini tidak mangfaat gimana kalau tidak punya hp sedangkan segala sesuatu pengajuan harus selalu KTP..",0,2024-02-24 12:39:54,1.2.2
"Aplikasi jelek tidak bisa di gunakan,buang2 anggaran",0,2024-02-24 12:39:19,1.2.2
"Ini ngapa gak bisa dibuka woyyyy, penting. Bgt ini",0,2024-02-24 12:29:54,1.2.2
Gak BSa di akses,0,2024-02-24 12:27:29,
Gak bisa di buka,0,2024-02-24 12:17:11,1.2.2
"Tidak bisa di buka, padahal sudah rekam wajah dulu, percuma dong ada aplikasi klo kyak gnim mendingan gk usah digital2an",0,2024-02-24 12:15:21,1.2.2
Sudah ada aplikasi nya dah longin trs knpa di bukak tulisannya tidak ada koneksi padahal ada kuota nya dan di uninstall di download lagi malah sama seperti itu,0,2024-02-24 12:08:04,
Aplikasi tidak bisa diakses,0,2024-02-24 12:03:45,1.2.2
Aplikasi sedang error kah ? Dibuka tidak bisa . Tolong diperbaiki .,1,2024-02-24 11:46:24,1.2.2
Aplikasi apaan si peaaaa kaga bisa dipakee,0,2024-02-24 11:46:19,1.2.2
Baru instal trus dibuka sudah tidak bisa. Muncul pesan kesalahan koneksi. Sudah coba pakai wifi rumah atau paket data gsm sama saja. Aplikasi sampah ini yang dibangga2kan?,0,2024-02-24 11:38:33,1.2.2
jelek ga membantu,0,2024-02-24 11:38:29,1.2.2
"Kenapa aplikasinya sekarang gak bisa dibuka woy... Apa sesulit itu menjaga aplikasi IKD agar setabil? Kalo jaga aplikasi biar setabil aja gak bisa bagaimana mau jaga data seluruh rakyat Indonesia..Maaf tek kasih bintang 1 dulu biar dibaca. Katanya dibikin online tapi pendaftarannya harus scane barkot yang ditunjukkan petugas dukcapil, itu artinya harus datang ke dukcapilnya.. Sangat tidak efisien dan bukan online ini mah bukan memudahkan tapi malah merepotkan. Semoga secepatnya diperbaiki lagi.",0,2024-02-24 11:38:19,1.2.2
Saya sudah instal tp kok gak bs di buka knpa yah,0,2024-02-24 11:30:49,1.2.2
👍,1,2024-02-24 11:28:42,1.2.2
Aplikasi tidak bisa di buka,0,2024-02-24 11:21:39,1.1.0
Knp gagal gakbisa dibuka aplikasi nya,0,2024-02-24 11:10:46,1.2.2
"Gaji lancar kerjanya plonga plongo bikin aplikasi aja gak becus padahal gaji lancar, rampok",0,2024-02-24 11:10:11,1.2.2
"Awalnya lancar, setelah 6 bulan macet tidak bisa dibuka dan muncul keterangan ""terjadi kesalahan koneksi""",0,2024-02-24 10:58:51,1.2.2
"TOLONG DIPERBAIKI SEGERA KENAPA TIBA TIBA INI APK NYA JADI SAMPAH BEGINI TIDAK BISA DIGUNAKAN, GMANA INI",0,2024-02-24 10:42:36,
Kenapa tidak bisa d gunakan. .tidak bisa di buka. Tidak seperti aplikasi lain. Jika.memang belum bisa. Membuat straup. Ga usah lahh ikutan. Tolong di perbaiki,0,2024-02-24 10:41:20,
APK STRESS gabisa dibuka selalu jaringan yang jelek padahal udah pake wifi TOLONG DI PERBAIKI LAH,0,2024-02-24 10:30:42,1.2.2
tolong lah ini kenapa IKD susah di buka dari kemarin tgl 23 Pebruari 2024 terjadi kesalahan koneksi terus pake WiFi Sma aja GK bisa mau pke lamar kerja malah GK bisa di pake tolong lah di perbaiki ini bukan mempermudah masyarakat tapi mempersulit masyarakat udah 2 hari gak bisa di buka pke data mau pun WiFi tolong perbaiki secepatnya,0,2024-02-24 10:29:27,1.2.2
Kata nya buat membantu tapi gabisa dibuka dengan catatan koneksi ya kali jaringan penuh internet ada gabisa msuk,0,2024-02-24 10:26:34,1.2.2
"Cukup bagus, tetapi selalu gagal masuk",1,2024-02-24 10:25:34,1.2.2
Tidak bisa dibuka terjadi kesalahan terus setiap mau buka,0,2024-02-24 10:24:48,1.2.2
terjadi kesalahan koneksi terus gimana si,0,2024-02-24 10:20:44,1.2.2
"Gak bisa di buka lagi sich? Tolong diperbaiki dong serverny, dan tolong di sosialiasi kan ke BANK² terkenal biar bsa upgrade bisa menggunakan KTP Digital,apk. Ini sangat berguna bagi saya yang mengurus KTP yg hilang,karena di tempat saya buat KTP 3bulan baru bisa di terima/baru jadi",0,2024-02-24 10:13:00,1.2.2
Kocak gak bisa di buka,0,2024-02-24 10:05:48,1.2.2
Sampah,0,2024-02-24 09:57:20,1.2.2
Kenapa ya ada terjadi kesalahan koneksi,1,2024-02-24 09:51:37,1.2.2
Oke gas,1,2024-02-24 09:43:44,1.2.2
"Jelek..jelek..jelek !!! Ga niat bikin Aplikasi..ga bisa masuk aplikasinya..satu kata untuk masalah data di negeri ini ""RIBET!""",0,2024-02-24 09:39:38,1.2.2
Parah aplikasinya,0,2024-02-24 09:35:21,1.2.2
Aplikasi tidak berfungsi dg baik.,0,2024-02-24 09:28:27,
Coba lagi,0,2024-02-24 09:16:09,1.2.2
"Gak bisa di buka. Terus aja loading., buat kuota habis. Hadehhhh... Gini katanya mempermudah rakyat.",0,2024-02-24 09:12:11,1.2.2
"Aplikasi pemerintah aja buat kepentingan, jelek bangett lebih bagus aplikasi buatan anak sekolah",0,2024-02-24 09:12:06,1.2.2
Tidak bisa di buka,0,2024-02-24 09:10:08,1.2.2
Aplikasi nya ngak bisa di buka ulang. Macet,0,2024-02-24 08:55:53,1.2.2
Segera lah di berlakukan IKD,1,2024-02-24 08:54:11,1.2.2
Mohon segera di update kembali Karena menurut saya lebih memudahkan dalam mengurus data kependudukan.,1,2024-02-24 08:46:14,
"Aplikasi error, terjadi kesalahan koneksi terus, padahal sinyal bagus, ga bisa masuk buat apa ya aplikasi ini",0,2024-02-24 08:41:07,1.2.2
"sy jauh2 ke dukcapil ijin kantor, ternyata sm sj aplikasi tdk dpt dibuka bahkan menggunakan wifi kantor dukcapil oleh petugasnya",0,2024-02-24 08:39:53,1.2.2
Tidak bisa dipakai,0,2024-02-24 08:38:06,1.2.2
"Aplikasi lemot, harus sinyal kuat terus ini mah bukan mempermudah malah memper sulit. Sekarangkan yang di tanya ktp fisik bukan elektri.",0,2024-02-24 08:36:08,1.2.2
Sering eror aplikasi nya,0,2024-02-24 08:34:51,1.2.2
Ga jelas aplikasi y ga bisa di buka udah download ngabisin kwota aja,0,2024-02-24 08:30:19,1.2.2
24 Februari 2024 eror lagi aplikasinya 😑,0,2024-02-24 08:29:59,1.2.2
"Terjadi kesalahan koneksi mulu...padahal jaringan lagi bagus bisa buat koneks kemana mana,giliran buka aplikasi IKD gak bisa dari kemarin",0,2024-02-24 08:18:56,1.2.2
"Lebih simpel ,nggak perlu bawa yang asli",1,2024-02-24 08:17:22,1.2.2
Jelek,0,2024-02-24 08:13:16,1.2.2
"Klo g niat bikin aplikasi g usah di bikin, nyusain masyarakat aja.",0,2024-02-24 08:06:14,
Sangat bagus,1,2024-02-24 08:02:27,
Rawan di bajak para heker tidak aman identitas kita di aplikasi ini,0,2024-02-24 07:59:38,1.2.2
Lama ga dibuka buka aplikasinya malah susah on alasannya jaringan jaringan gmna? Kuota/data seabreg.wpy sllu on. Tetap aja ga bsa dibuka jwabnya koneksi koneksi cobalagi🤦,0,2024-02-24 07:51:22,1.2.2
tidak bisa dibuka masalah koneksi.pengen cetak ktp tidak bisa dikasih beginian makin ribet aja,0,2024-02-24 07:51:08,1.2.2
"Woe kalo bikin aplikasi yg bener,masak 3x di install tp saat di buka terjadi kesalahan koneksi.anggaran negara dibuat hal2 gk manfaat kayak gini...",0,2024-02-24 07:46:05,
Koq ngak bisa di buka aplikasi nya ya. Apa cuma akunq saja yg ngak bisa,0,2024-02-24 07:42:05,1.2.2
Sumpah susah kali buka ini aplikasi,0,2024-02-24 07:39:18,1.2.2
Sangat bermanfaat,1,2024-02-24 07:35:06,1.2.2
Sangat bagus,1,2024-02-24 07:31:30,
"Kenapa tidak bisa dibuka aplnya, selalu terjadi ""kesalahan koneksi"" Bagai mana caranya?",0,2024-02-24 07:11:02,1.2.2
apk opo iki sinyal apik g iso dibukak ge reg ulang,0,2024-02-24 06:46:16,
Good Job,1,2024-02-24 06:32:57,1.2.2
Kenapa tidak bisa dibuka ??? Aplikasi pemerintah memanglah sampah!!,0,2024-02-24 06:27:18,1.2.2
Merdeka,1,2024-02-24 04:29:26,1.2.2
Bagus setelah aktif kog gk bsa di buka knp ya,1,2024-02-24 04:10:27,
Apk sampah,0,2024-02-24 03:40:59,1.2.2
Aplikasi idiot mau buka aja memuat masih error,0,2024-02-24 01:32:40,1.2.2
Ok,1,2024-02-24 01:25:23,1.2.2
susah bukanya,0,2024-02-24 01:15:57,1.2.2
Aplikasi tidak bisa dibuka kalau tidak pakai wifi.tidak semua orang dirumah menyediakan wifi.gilran datang ke pelayanan publik diarahkan ke online.dah lah capek.kalo mau bikin buat kemajuan.seenggaknya nyediakan tenaga it yg bagus,0,2024-02-24 00:49:35,1.2.2
Ok,1,2024-02-24 00:23:16,1.2.2
Aplikasi ga bs di buka alasan nya koneksi internet,1,2024-02-23 23:52:09,1.2.2
Kenapa ini tdk bisa di buka,1,2024-02-23 23:37:14,1.2.2
Terima kasih,1,2024-02-23 23:23:11,1.2.2
Uda instal ga bisa dipake. Udahlah aplikasi BUMN BUMD ga ada yg bener,0,2024-02-23 23:11:32,1.2.2
"Selalu terjadi kesalahan jaringan. padahal wifi,data, gk pernah di batasi. kemaren bagus sekarang jelek lagh, sudah instal ulang hapus cace gk bisa masuk..paling parah IDK tidak bisa untuk bikin akun E-walet..",0,2024-02-23 22:56:50,1.2.2
"Knp di persulit padahal sudah pake wifi tetep gak kebuka,tolong yang bwt aplikasi ini di perbaiki kami kaum lemot semakin lemot",0,2024-02-23 22:53:15,1.2.2
Mantab,1,2024-02-23 22:42:01,1.2.2
"Tolong dibantu, saya gak bisa login",1,2024-02-23 22:40:00,1.2.2
Gak bisa di login muter mulu,0,2024-02-23 22:27:55,
Aplikasi butut susah login yg buat lulusan sekolah SR(sekolah rakyat),0,2024-02-23 22:27:03,
udh download ga bisa dibuka.buang2 kouta aja. disaranin lewat online. tpi proses online malah kek gini. klo maintence harusnya diperbaiki. biar ga bug untuk loading nya.,0,2024-02-23 22:11:47,1.2.2
Setiap mau login ggal trus. Padahl koneksi intrnet bagus. Apps hanya buat ikut² tren tp gk guna,0,2024-02-23 21:41:46,1.2.2
Gak kebuka aplikasinya selalu eror,0,2024-02-23 21:29:24,1.2.2
Muncul terus kesalahan koneksi pdahal kuota ada banyak,0,2024-02-23 21:18:53,
Tidak berguna sama sekali,0,2024-02-23 21:09:29,1.2.2
Palsu,0,2024-02-23 20:53:08,1.2.2
"Serverlu benerin, server data diri sendiri aja ngelagnya minta ampun",0,2024-02-23 20:46:27,1.2.2
"Knpa setelh diupdate tidak bisa,dibuka, pdhal internet lncar",0,2024-02-23 20:39:05,1.2.2
Aplikasinya tidak dapat dioperasikan,0,2024-02-23 20:36:33,1.2.2
"Tidak bisa di buka,jangan kan untuk daftar di buka ja ngga bisa😁",0,2024-02-23 20:21:09,1.2.2
"sekarang tidak bisa di pake nih aplikasi nya, tertulis Terjadi kesalahan koneksi",0,2024-02-23 20:03:30,1.2.2
Aplikasi sering reload,0,2024-02-23 19:59:41,1.2.2
"Tadi pas daftar bisa dibuka, pas malam maubuka lagi muncul kesalah konektifitas, aneh banget",0,2024-02-23 19:56:13,1.2.2
Gak jelas kegunaannya apa...,0,2024-02-23 19:48:18,1.2.2
Masalah login,0,2024-02-23 19:44:28,
"Aplikasi kurang responsif, sering terjadi kesalahan koneksi, dan waktu tunggu yang lumayan lama. Tolong baca ulasan ini dan ditingkatkan lagi, sekarang masih banyak yg masih mengandalkan KTP fisik, jadi aplikasi ini agak kurang berguna...",0,2024-02-23 19:30:36,1.2.2
kabari aja kalau sudah bisa konek,0,2024-02-23 19:15:46,1.2.2
Sangat baik,1,2024-02-23 19:12:01,1.2.2
Aplikasi gak guna,0,2024-02-23 19:06:03,1.2.2
Aolikasi gak jelas !,0,2024-02-23 19:04:36,1.2.2
Tidak bisa diakses buat apa dipajang di play store kalau gak fungsi,0,2024-02-23 19:01:27,1.2.2
Kenapa aplikasinya tidak bisa di buka ya?,0,2024-02-23 18:56:50,1.2.2
"Pemborosan anggaran, bikin aplikasi pakai anggaran, tapi tidak bisa digunakan.",0,2024-02-23 18:53:13,1.2.2
Remek. Gaiso dibukak 😭,0,2024-02-23 18:41:45,1.2.2
"Perlu Upgrade lebih baik lagi, Uji Coba seharusnya sudah mantab sudah siap semuanya untuk TTE Privyidnya atau TTE Perurinya masih belum bisa Nyambung, pilihan yang lainnya belum ada. Pemerintah atau Pihak Developer harus lebih giat lagi, untuk pendaftaran Aplikasi lain yang harus menggunakan EKTP Fisik untuk Verifikasi Identitas KTP belum bisa pakai KTP Digital. MOHON UNTUK DIBACA LALU DIKERJAKAN KARENA INI MENYANGKUT KENYAMANAN KEAMANAN IDENTITAS DOKUMEN KAMI PARA RAKYAT RAKYAT.",0,2024-02-23 18:38:18,1.2.2
Aplikasi sampah,0,2024-02-23 18:32:36,1.2.2
Gajelas kebanyakan gagal koneksi.,0,2024-02-23 18:32:07,1.2.2
"terjadi kesalahan koneksi, gila ni aplikasi menyalahkan provider padahal aplikasinya lemot",0,2024-02-23 18:30:29,1.2.2
padahal apk pemerintah tapi buruk banget 👎,0,2024-02-23 18:25:25,1.2.2
Ok,1,2024-02-23 18:13:20,
"Astaga aplikasi nya pajangan ajj, lumayan dana cair buat bikin apk pajangan, Note: akn sy edit klo aplikasinya sdh berfungsi",0,2024-02-23 18:02:20,1.2.2
Ni pemrintah kalo bikin aplikasi tu yg bner bner bagus lah. Ni ga bisa masuk masuk . Padahal wifi kenceng.. jgn gaji aja digedein.,0,2024-02-23 17:36:48,1.2.2
Aplikasi apaan. Bisanya cuma error',0,2024-02-23 17:19:35,1.2.2
Xupmb,1,2024-02-23 17:17:05,1.2.2
"Gkkk bisa di buka, padahal koneksi bagus. Kadang nglag..duhh gimana nih bukan memudahkan malah menyusahkan saja.",0,2024-02-23 17:07:30,1.2.2
Pelayanan di dukcapil Sibolga sangat hebat,1,2024-02-23 15:37:00,
"Sip Mantap Keren Praktis Lengkap, KK,,KTP,,BBJS,, Ada Semua Dalam Satu Aflikasi identitas kependudukan Digital 👍🙏",1,2024-02-23 15:06:07,1.2.2
Senora bermanfaat,1,2024-02-23 14:29:27,1.2.2
Pelayanan di dukcapil Sibolga sangat hebat,1,2024-02-23 14:27:04,
mantep,1,2024-02-23 14:03:20,1.2.2
semoga bermanfaat,1,2024-02-23 14:01:11,1.2.2
Kami orang desa kesulitan mendapatkan kode QR saat daftar,0,2024-02-23 13:41:55,1.2.2
"jaminannya apa kalo aplikasi dan server ini aman? tapi sayang belum terintegrasi paspor, SIM, SKCK, BPJS dll. tahan dulu FOMO nya.",0,2024-02-23 13:09:52,1.2.2
sangat bagus,1,2024-02-23 13:02:54,1.2.2
Susah untuk di buka,0,2024-02-23 12:46:00,
Kenapa tidak bisa digunakan lebih baik dihilangkan saja,0,2024-02-23 12:03:07,1.2.2
Gooood,1,2024-02-23 11:29:15,1.2.2
Setelah diupdate tidak bisa dibuka.,0,2024-02-23 11:17:52,1.2.2
"Jaringan ga stabil Mulu ,padahal kondisi jaringan nya lagi bagus",0,2024-02-23 10:07:01,
Saat saya buka apk ny tidak bisa padahal kuota saya ada dan sinyal pun normal tapi tetap terkendala koneksi,0,2024-02-23 09:58:36,1.2.2
"Bikin ribet,",0,2024-02-23 09:52:34,1.2.2
"Kaga ngebantu , ngapain bikin aplikasi ini kalo masih harus ke Dukcapil. Langsung hapus lah !!",0,2024-02-23 09:52:10,1.2.2
Aplikasi tidak dapat dibuka,0,2024-02-23 09:32:37,1.2.2
"Mantap, aktifasi sangat cepat, tinggal datang minta barcode ke dukcapil terdekat, atau melalui VC dengan nomor pelayanan IKD dukcapil sesuai KTP, selesai aktif deh gak nyampe 2 menit aktif,",1,2024-02-23 09:28:28,1.2.2
Ga guna,0,2024-02-23 09:19:40,1.2.2
Aplikasi IKD nga bisa di buka...padahal saya lagi perlu pendataan....,0,2024-02-23 08:39:36,1.2.2
Kureng,0,2024-02-23 08:28:37,
Ok,1,2024-02-23 08:27:39,1.2.2
Tidak bisa dibuka. Selalu notifikasi kesalaham koneksi padahal koneksi internet buat buka aplikasi lain lancar. Silahkan diperbaiki. Selanjutnya luncurkan aplikasi saat sudah siap supaya tidak menyusahkan pengguna. Terima kasih.,0,2024-02-23 06:51:46,1.2.2
Gak ada kode QR NYA,1,2024-02-23 06:44:45,1.2.2
Kasih bintang ** saat pendaftaran gagal terus,0,2024-02-23 05:47:26,1.2.2
Ribet daftar pake qr yg entah drmn,0,2024-02-23 01:25:01,1.2.2
Lah...ini untuk orang yg diluar negeri gimana ngak bisa scan QR????,0,2024-02-22 22:27:16,1.2.2
"Baru mau daftar aja kok minta code QR,,ya mn ad dunk,,mau ke dukcapil dulu,,,ribet bos...",0,2024-02-22 22:21:05,1.2.2
Aplikasi beban gada gunanya samsek percuma yg bikin aplikasi ini buang buang Kouta aja,0,2024-02-22 22:20:01,
"Gk bs di gunakan, Suka keluar sendiri apk nya",0,2024-02-22 21:21:53,
Sebenarnya sudah bagus tapi juga ada sayangnya bilamana mau mengulangi foto pasti harus isi data lagi dari awal,1,2024-02-22 20:31:43,1.2.2
Tidak bisa masuk keaplikasi padahal jaringan sudah bagus maksudnya apa ini padahal data data saya ada didalam gimana sih,0,2024-02-22 16:51:37,1.2.2
Aplikasi susah di buka pake data seluler... Harus pake wifi,0,2024-02-22 15:25:40,1.2.2
"Makin ribet, kasian orang yg gak punya email ataupun hp nya rusak dll, ribetnya lagi data istri saya sudah masuk setelah beberapa bulan tidak dibuka musti registrasi kembali. Kocak makin mempersulit rakyat dan mempermudah pekerjaan orang orang Capil, kalo gak mau kerja jangan di pemerintahan karena kalian itu kami yg gaji dari pajak dll. Tolong dikoreksi lagi kebijakannya jangan mempermudah atas, mempersulit golongan menengah kebawah.",0,2024-02-22 15:00:05,
aplikasinya susah login,0,2024-02-22 14:58:16,1.2.2
aplikasi jelek,0,2024-02-22 14:41:33,1.2.2
Kenapa pas login IKD sllu kesalahan koneksi,1,2024-02-22 14:34:52,1.2.2
"Aplikasi tidak dapat di buka ,.....Tlng dong di perbaiki lagi byk bugnya",0,2024-02-22 14:34:02,1.2.2
"Server ikd lemot, parahh !!!",0,2024-02-22 14:31:33,1.2.2
Loading melulu...sedih saya,0,2024-02-22 13:42:57,1.2.2
Tolong ditingkatkn lagi. Untuk masuk susah sekali,0,2024-02-22 12:46:52,1.2.2
Scan QR nya dari mana ni Bambang,0,2024-02-22 12:44:46,1.2.2
Puas,1,2024-02-22 12:35:52,
"Liat update terbarunya aja tahun 2023 Mei, wkwkk...bagaimana mau capai target tercapai 2024 WNI harus ikd",0,2024-02-22 12:33:58,1.2.2
Aplikasi Bobrok lagi di butuhin banget malah gabisa di buka. Bukannya mempermudah malah mempersulit pekerjaan dan kegiatan.,0,2024-02-22 12:11:05,
Aplikasi super lemot... Cacat ITnya,0,2024-02-22 12:06:33,1.2.2
ga jelas,0,2024-02-22 12:00:45,1.2.2
"Tidak bisa dibuka, padahal saya sedang memerlukan ktp !!!!",0,2024-02-22 11:17:51,1.2.2
"Aplikasi aneh, masa koneksi gagal terus padahal kuota banyak, pake wifi juga sama aja, tolong developernya yg bner klo buat aplikasi",0,2024-02-22 11:08:52,1.2.2
Aplikasi gak bisa di buka jelek bngt,0,2024-02-22 10:58:30,1.2.2
Apknya gk bisa masuk. Hufff,1,2024-02-22 10:56:06,1.2.2
Sangat tidak membantu karna susah log in buat apa pemerintah mewajibkan mendownload apk nya kalo seperti ini,0,2024-02-22 10:49:57,1.2.2
Haha,0,2024-02-22 10:24:41,
gak guna,1,2024-02-22 09:49:54,1.2.2
Aktif digital,1,2024-02-22 09:46:54,1.2.2
Bagaimana cara login tanpa lemot,1,2024-02-22 09:44:56,1.2.2
"Gimana ya untuk login aja susah padahal sinyal kenceng baru beli kuota, pake wifi pun kenceng tapi loading nya kayak mau loading barang berjam jam!!",0,2024-02-22 09:36:08,1.2.2
Pas dibutuhkan tidak bisa dibuka,0,2024-02-22 09:29:51,1.2.2
"GK jls , 5 x coba daftar. Koneksi gagal terus",0,2024-02-22 09:10:36,1.2.2
"Gak guna aplikasi ini, download ktp ama kk g bs, padahal untuk benerin ktp rusak diminta foto ktp terbaru. Lama-lama hape ini yg difoto",0,2024-02-22 09:10:32,1.2.2
Aplikasi tidak bisa dibuka.,0,2024-02-22 07:53:30,1.2.2
👍,1,2024-02-22 06:58:40,
Susaah banget mau foto KTPnya ga banyak orang bisaa ga bisa di permudaaaah saya coba sampai 100 kali coba tetap INFALID,0,2024-02-22 06:54:28,
Mohon di tambah untuk update akte kelahiran lama menjadi barcode Dan buku nikah lama menjadi barcode Secara online seperti update KK.terima kasih,1,2024-02-22 00:16:54,
Masih banyak yg harus di tambah di aplikasi ini,1,2024-02-22 00:07:29,1.2.2
"Aplikasi jelek banget, selalu nya gagal login. Please deh Kemendagri seriusan dikit napa.",0,2024-02-21 23:51:37,
Gak bisa dibuka kesalahan jaringan katanya padahal buka yg lain aman aja kayak mobile JKN dana Korlantas dll,0,2024-02-21 22:05:15,1.2.2
"Tolong jgn di persulit aplikasi nya, susah di buka",1,2024-02-21 22:00:44,1.2.2
error mulu,0,2024-02-21 21:04:16,1.2.2
Ok langsung,1,2024-02-21 20:03:36,1.2.2
Nggak efektif..udah ngisi online masih harus antri scan barcode,0,2024-02-21 16:55:49,1.2.2
Susah validasi data duh padahal muka original bukan hasil ngeprint. Dan harus validasi ke dukcapil ah repot layanannya tidak mempermudah. Aplications it just easy,0,2024-02-21 16:40:29,1.2.2
Kocak,0,2024-02-21 16:31:10,
Tidak bisa masuk apk padahal jaringan stabil,0,2024-02-21 15:52:04,1.2.2
katanya berbasis digital ko masih ttp ke disdukcapil sh.,0,2024-02-21 15:01:22,1.2.2
Aplikasinya suka susah dibuka. Kenapa sih... Padahal jaringan lagi bagus loh,1,2024-02-21 14:41:13,1.2.2
Tolong koneksi distabilkan sehingga pas buka aplikasi ini bisa lancar,1,2024-02-21 14:10:47,1.2.2
